mappedTown,visitTown,mappedPoolId,mappedByUser,mappedByUserId,mappedDateText,mappedDateUnixSeconds,mappedLatitude,mappedLongitude,mappedConfidence,mappedSource,mappedSource2,mappedPhotoNumber,mappedLocationAccuracy,mappedShape,mappedComments,createdAt,updatedAt,mappedlocationInfoDirections,mappedLandownerPermission,mappedLandownerInfo,mappedLocationUncertainty,mappedTownId,mappedPoolLocation,mappedPoolBorder,mappedLandownerName,mappedLandownerAddress,mappedLandownerTown,mappedLandownerStateAbbrev,mappedLandownerZip5,mappedLandownerPhone,mappedLandownerEmail,mappedPoolStatus,mappedMethod,mappedObserverUserName,mappedUpdatedAt,mappedCreatedAt,poolId,latitude,longitude,visitId,visitIdLegacy,visitUserName,visitPoolId,visitNavMethod,visitCertainty,visitLocatePool,visitDate,visitTownName,visitLocationComments,visitDirections,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestCondition,visitForestUpland,visitHabitatComment,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,visitUserId,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat,visitUpdatedAt,visitCreatedAt,reviewId,reviewUserName,reviewUserId,reviewPoolId,reviewVisitIdLegacy,reviewVisitId,reviewQACode,reviewQAAlt,reviewQAPerson,reviewQADate,reviewQANotes,createdAt,updatedAt,reviewPoolStatus,reviewUpdatedAt,reviewCreatedAt
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":233,""townName"":""Northfield"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW96,Matt Peters,,2010-06-21,,44.14622000,-72.69106000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"Park on Hawkman hill Rd. Follow treeline up field, then follow trails and GPS.",f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW96,44.14622000,-72.69106000,1354,316,Matt Peters,NEW96,GPS,Certain,1,2010-06-21,NORTHFIELD,,"Park on Hawkman hill Rd. Follow treeline up field, then follow trails and GPS.",GPS,44.14622000,-72.69106000,Yes,Pool associated with larger wetland complex,,,Undisturbed,Mixed,part of pool complex near MLS847. Some old logging trails in area,f,f,f,f,f,f,,12-24 Inches,Less than 50%,Semi-permanent,40,60,0,0,20,0,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,1,caddisfly larvae,,"part of pool complex, other very ephemeral basins in area, possibily other pools I didnt find.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,233,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3652,Matt Peters,0,NEW96,316,1354,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":233,""townName"":""Northfield"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW97,Matt Peters,,2010-06-21,,44.14477000,-72.68800000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"Park on Hawkman hill Rd. Follow treeline up field, then follow trails and GPS",f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW97,44.14477000,-72.68800000,1355,317,Matt Peters,NEW97,GPS,Certain,1,2010-06-21,NORTHFIELD,,"Park on Hawkman hill Rd. Follow treeline up field, then follow trails and GPS",GPS,44.14477000,-72.68800000,Yes,Pool associated with larger wetland complex,No Inlet,Ephemeral Outlet,Undisturbed,Mixed,Part of pool complex around MLS847,f,f,f,f,f,f,,6-12 Inches,Dry,Ephemeral,20,30,0,0,5,0,Leaf litter,f,f,f,f,f,,,0,,,,0,3,Counted,,0,,,,0,,,0,0,caddisfly larvae,,"Very close to MLS847, may never be viable for amphibians, other very ephemeral basins in area.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,233,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3653,Matt Peters,0,NEW97,317,1355,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":233,""townName"":""Northfield"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW98,Matt Peters,,2010-06-21,,44.14909000,-72.68789000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"Park on Hawkman Hill Rd. Follow treeline up field, then follow trails and GPS.",f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW98,44.14909000,-72.68789000,1356,319,Matt Peters,NEW98,GPS,Certain,1,2010-06-21,NORTHFIELD,,"Park on Hawkman Hill Rd. Follow treeline up field, then follow trails and GPS.",GPS,44.14909000,-72.68789000,Yes,Pool associated with larger wetland complex,Ephemeral Inlet,Ephemeral Outlet,Minor logging,Mixed,part of pool/seepage complex. near MLS846,f,f,f,f,f,f,,12-24 Inches,Less than 50%,Semi-permanent,25,40,0,0,85,0,Leaf litter,f,f,f,f,f,,,1,,,,0,1,Counted,,0,,,,0,,,0,0,,,"very close to MLS846, barely a pool, more like a seepage with some standing water and indicator spp. Other seepages nearby",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,233,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3654,Matt Peters,0,NEW98,319,1356,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":74,""townName"":""Jericho"",""townCountyId"":7,""townCentroid"":null,""townBorder"":null}",NEW99,sfaccio,,2010-05-24,,44.47751700,-72.98973300,,,,,,,Data entered for Monique Gilbert,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"Schillhamer Rd.  #56, across st. from house, across field and about 50 feet into woods.",f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW99,44.47751700,-72.98973300,1357,321,sfaccio,NEW99,,,0,2010-05-24,JERICHO,Data entered for Monique Gilbert,"Schillhamer Rd.  #56, across st. from house, across field and about 50 feet into woods.",GPS,44.47751700,-72.98973300,Yes,Isolated Forest Depression,Ephemeral Inlet,No Outlet,Undisturbed,Deciduous,oaks and maples,f,f,f,f,f,f,,6-12 Inches,Less than 50%,Ephemeral,20,60,,,,100,Leaf litter,t,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,1,,,too late for egg masses,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,74,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3655,sfaccio,0,NEW99,321,1357,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,PUW15,PUW,0,2009-02-02,1233532800,44.58848054,-72.61044786,M,CIR,Remote CIR,4197-182T,H,Point,Potential pool by RR Track,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,PUW15,44.58848054,-72.61044786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,PUW16,PUW,0,2009-02-02,1233532800,44.57884226,-72.58342614,M,CIR,Remote CIR,4197-182T,H,Point,Potential pool.,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,PUW16,44.57884226,-72.58342614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":10,""townName"":""Jay"",""townCountyId"":19,""townCentroid"":null,""townBorder"":null}",PUW24,PUW,0,2009-02-02,1233532800,44.98920564,-72.49897452,M,CIR,Remote CIR,4201-21P,H,Point,Nice pool below road; may be other wetland type,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Eliminated,Aerial,,2019-07-28 20:32:23.79608,,PUW24,44.98920564,-72.49897452,1358,703,michaellewsmith,PUW24,GPS,Certain,0,2011-05-12,JAY,,,,44.98906000,-72.49898000,No,,,,,,,f,f,f,f,f,f,,,,,,,,,,,,f,f,f,f,f,,,0,60,Estimated,,0,200,Estimated,,0,,,,0,,,0,0,Newts,"Green Frogs, Bulfrogs","Beaver pond with lots of phibs.  Didnt see any fish, but they are likely present.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,10,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3656,michaellewsmith,0,PUW24,703,1358,NOT POOL,,AW,2012-02-07,wetland,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,PUW37,"PUW
",0,2009-02-09,1234137600,44.94274477,-72.48073912,L,CIR,Remote CIR,4201-94P,L,Point,Potential pool in a cluster.,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,PUW37,44.94274477,-72.48073912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,PUW41,PUW,0,2009-02-09,1234137600,44.79463751,-72.41699914,L,CIR,Remote CIR,4201-89P,L,Point,Potential pool near old field.,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,PUW41,44.79463751,-72.41699914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,PUW44,PUW,0,2009-02-17,1234828800,44.97343971,-72.45390455,L,CIR,Remote CIR,4201-26P,ML,Point,Possible pool adjacent to mapped wetland.,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,PUW44,44.97343971,-72.45390455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1,SDF/PUW,0,2009-01-22,1232582400,44.98545738,-72.75965262,ML,CIR,Remote CIR,4198-36T,L,Point,First of two potential / questionable pools/shadows;  one near the road/track,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1,44.98545738,-72.75965262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF10,SDF,0,2009-02-04,1233705600,44.86255320,-72.77647721,M,CIR,Remote CIR,4198-41T,M,Point,Appears to be linear pool,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF10,44.86255320,-72.77647721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF100,SDF,0,2009-03-04,1236124800,44.59891275,-72.88709417,M,CIR,Remote CIR,4197-85T,M,Point,pool or shadow,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF100,44.59891275,-72.88709417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1000,SDF,0,2010-03-23,1269302400,43.60907100,-72.46918400,M,CIR,Remote CIR,4192-127T,M,Point,pool or wetland; may have drainage,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1000,43.60907100,-72.46918400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":145,""townName"":""Hartland"",""townCountyId"":27,""townCentroid"":null,""townBorder"":null}",SDF1001,SDF,0,2010-03-23,1269302400,43.60631900,-72.46893600,H,CIR,Remote CIR,4192-127T,MH,Point,large ridgetop pool,,2019-07-28 20:32:23.79608,,f,,,0,,,,,,,,,,Confirmed,Aerial,,2019-07-28 20:32:23.79608,,SDF1001,43.60631900,-72.46893600,1359,1463,sfaccio,SDF1001,GPS,Certain,1,2012-04-18,HARTLAND,,S. end of Kent Hill,GPS,43.60625000,-72.46910000,Yes,Pool associated with larger wetland complex,No Inlet,Ephemeral Outlet,Minor logging,Mixed,Two vernal pools connected by shrub wetland.,f,f,f,f,f,f,,6-12 Inches,More than 50%,Ephemeral,30,120,,50,25,,Leaf litter,f,f,f,f,f,,,1,50,Estimated,,0,50,Estimated,,0,,,,0,,,0,0,Spring Peepers,,Visibility impaired by size of pool of pollen film on surface.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,145,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3657,sfaccio,0,SDF1001,1463,1359,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1002,SDF,0,2010-03-23,1269302400,43.61247100,-72.50454700,MH,CIR,Remote CIR,4192-127T,MH,Point,small pool or seep on shoulder,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1002,43.61247100,-72.50454700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1003,SDF,0,2010-03-24,1269388800,43.59114000,-72.46384800,H,CIR,Remote CIR,4192-126T,MH,Point,linear pool along bench,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1003,43.59114000,-72.46384800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1004,SDF,0,2010-03-24,1269388800,43.59132100,-72.46285000,MH,CIR,Remote CIR,4192-126T,H,Point,large pool or unmapped wetland,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1004,43.59132100,-72.46285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1005,SDF,0,2010-03-24,1269388800,43.59280400,-72.46420900,MH,CIR,Remote CIR,4192-126T,H,Point,large pool or unmapped wetland in saddle,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1005,43.59280400,-72.46420900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1006,SDF,0,2010-03-24,1269388800,43.59045200,-72.48677300,H,CIR,Remote CIR,4192-126T,MH,Point,pool in saddle,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1006,43.59045200,-72.48677300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1007,SDF,0,2010-03-24,1269388800,43.58342500,-72.48897400,H,CIR,Remote CIR,4192-126T,M,Point,small pool on shoulder,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1007,43.58342500,-72.48897400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1008,SDF,0,2010-03-24,1269388800,43.58359600,-72.48939100,H,CIR,Remote CIR,4192-126T,M,Point,small pool on shoulder,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1008,43.58359600,-72.48939100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1009,SDF,0,2010-03-24,1269388800,43.58353000,-72.48986300,H,CIR,Remote CIR,4192-126T,M,Point,small pol on shoulder,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1009,43.58353000,-72.48986300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF101,SDF,0,2009-03-04,1236124800,44.59876399,-72.88946841,M,CIR,Remote CIR,4197-85T,M,Point,pool or shadow,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF101,44.59876399,-72.88946841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1010,SDF,0,2010-03-24,1269388800,43.58384700,-72.49037100,H,CIR,Remote CIR,4192-126T,M,Point,small pool on shoulder,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1010,43.58384700,-72.49037100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1011,SDF,0,2010-03-24,1269388800,43.58259400,-72.48688800,H,CIR,Remote CIR,4192-126T,M,Point,large pool just below summit,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1011,43.58259400,-72.48688800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1012,SDF,0,2010-03-24,1269388800,43.58044500,-72.49153200,H,CIR,Remote CIR,4192-126T,MH,Point,large pool in saddle,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1012,43.58044500,-72.49153200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1013,SDF,0,2010-03-24,1269388800,43.57671300,-72.48768800,MH,CIR,Remote CIR,4192-126T,MH,Point,"narrow, linear pool on shoulder",,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1013,43.57671300,-72.48768800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}",,SDF1014,SDF,0,2010-03-24,1269388800,43.57503800,-72.48391600,H,CIR,Remote CIR,4192-126T,MH,Point,large narrow pool on edge of trail,,2019-07-28 09:24:23.678292,,f,,,0,,,,,,,,,,Potential,Aerial,,2019-07-28 09:24:23.678292,,SDF1014,43.57503800,-72.48391600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
